"Row_Index","Variable","Cook_Distance","Influential","Decision"
9,"tumor_size",0.000282048319434051,"No","Retain"
53,"tumor_size",0.00197903719855724,"Yes","Consider Removal"
54,"tumor_size",7.33615116983304e-05,"No","Retain"
64,"tumor_size",0.000138381632086794,"No","Retain"
71,"tumor_size",0.00526796530689064,"Yes","Consider Removal"
87,"tumor_size",0.00157535266745155,"Yes","Consider Removal"
88,"tumor_size",0.000403063306175267,"No","Retain"
117,"tumor_size",0.000569453931926005,"No","Retain"
148,"tumor_size",6.05983644194686e-05,"No","Retain"
156,"tumor_size",0.00133418898478396,"Yes","Consider Removal"
185,"tumor_size",0.000967887266214283,"No","Retain"
195,"tumor_size",2.41210026915046e-05,"No","Retain"
211,"tumor_size",7.77379431033117e-05,"No","Retain"
216,"tumor_size",0.00695872837273425,"Yes","Consider Removal"
220,"tumor_size",0.00268158959268861,"Yes","Consider Removal"
221,"tumor_size",0.00221618753290489,"Yes","Consider Removal"
239,"tumor_size",0.0155874099331898,"Yes","Consider Removal"
255,"tumor_size",8.07322698635895e-05,"No","Retain"
277,"tumor_size",0.000160097587920516,"No","Retain"
278,"tumor_size",0.0103002946515978,"Yes","Consider Removal"
290,"tumor_size",2.69418218730522e-05,"No","Retain"
306,"tumor_size",0.00181829810885497,"Yes","Consider Removal"
317,"tumor_size",1.00746189409237e-05,"No","Retain"
319,"tumor_size",3.80618677094869e-07,"No","Retain"
323,"tumor_size",1.00746189409237e-05,"No","Retain"
338,"tumor_size",8.63344715470778e-05,"No","Retain"
363,"tumor_size",0.000197122159498331,"No","Retain"
368,"tumor_size",0.00139833432906849,"Yes","Consider Removal"
372,"tumor_size",0.000398364588745378,"No","Retain"
377,"tumor_size",8.03894198214005e-07,"No","Retain"
380,"tumor_size",0.00136244524952958,"Yes","Consider Removal"
402,"tumor_size",0.000426599534297175,"No","Retain"
427,"tumor_size",0.000712351354588448,"No","Retain"
442,"tumor_size",0.000942861405995144,"No","Retain"
448,"tumor_size",0.00117618379560247,"Yes","Consider Removal"
477,"tumor_size",3.46999893600477e-05,"No","Retain"
481,"tumor_size",0.00179866313404161,"Yes","Consider Removal"
484,"tumor_size",0.000139947108147434,"No","Retain"
526,"tumor_size",0.000945441355604397,"No","Retain"
527,"tumor_size",0.00187746017843157,"Yes","Consider Removal"
541,"tumor_size",0.000129558530460148,"No","Retain"
565,"tumor_size",0.00102765314879116,"Yes","Consider Removal"
586,"tumor_size",0.00122491181860601,"Yes","Consider Removal"
594,"tumor_size",0.000201531082206085,"No","Retain"
603,"tumor_size",0.000321832957790982,"No","Retain"
631,"tumor_size",0.000779632404483576,"No","Retain"
692,"tumor_size",0.000121511436851021,"No","Retain"
706,"tumor_size",1.68924466104371e-05,"No","Retain"
714,"tumor_size",0.000434197458267528,"No","Retain"
741,"tumor_size",0.000158998328859502,"No","Retain"
748,"tumor_size",0.000103994562728128,"No","Retain"
770,"tumor_size",0.00131175626350273,"Yes","Consider Removal"
829,"tumor_size",0.000223927202120348,"No","Retain"
875,"tumor_size",0.000954392095197318,"No","Retain"
878,"tumor_size",0.000614546815388018,"No","Retain"
890,"tumor_size",0.00291123193105959,"Yes","Consider Removal"
894,"tumor_size",0.000285681060408162,"No","Retain"
895,"tumor_size",6.97834790146953e-05,"No","Retain"
898,"tumor_size",0.00354010050508328,"Yes","Consider Removal"
907,"tumor_size",0.00168860288284529,"Yes","Consider Removal"
910,"tumor_size",8.63344715470778e-05,"No","Retain"
923,"tumor_size",0.00437071773048244,"Yes","Consider Removal"
938,"tumor_size",0.00239864911773323,"Yes","Consider Removal"
939,"tumor_size",0.00116830100752865,"Yes","Consider Removal"
972,"tumor_size",2.32925775658554e-08,"No","Retain"
986,"tumor_size",0.000910303892610659,"No","Retain"
1008,"tumor_size",7.0906858291652e-05,"No","Retain"
1096,"tumor_size",2.2442167700123e-05,"No","Retain"
1123,"tumor_size",6.56140544828717e-05,"No","Retain"
1160,"tumor_size",0.000114320679756281,"No","Retain"
1162,"tumor_size",0.000121511436851021,"No","Retain"
1194,"tumor_size",0.00167525997364172,"Yes","Consider Removal"
1197,"tumor_size",0.00157535266745155,"Yes","Consider Removal"
1226,"tumor_size",2.32732003336467e-05,"No","Retain"
1273,"tumor_size",0.000147519857338056,"No","Retain"
1290,"tumor_size",0.000919323078560942,"No","Retain"
1317,"tumor_size",0.0113666856694217,"Yes","Consider Removal"
1322,"tumor_size",0.000164104875550682,"No","Retain"
1347,"tumor_size",0.00163357437342114,"Yes","Consider Removal"
1356,"tumor_size",0.000139947108147434,"No","Retain"
1370,"tumor_size",0.000192437899912051,"No","Retain"
1376,"tumor_size",0.000929901824156619,"No","Retain"
1397,"tumor_size",0.000108255946598914,"No","Retain"
1463,"tumor_size",0.000134365082664136,"No","Retain"
1474,"tumor_size",0.000235985704451581,"No","Retain"
1480,"tumor_size",2.73933630130504e-07,"No","Retain"
1513,"tumor_size",0.00396255620338222,"Yes","Consider Removal"
1523,"tumor_size",9.45267120939966e-08,"No","Retain"
1532,"tumor_size",0.00133933428401556,"Yes","Consider Removal"
1541,"tumor_size",0.000463188101242115,"No","Retain"
1624,"tumor_size",0.000211779535135745,"No","Retain"
1669,"tumor_size",1.63484201723691e-06,"No","Retain"
1683,"tumor_size",0.00157535266745155,"Yes","Consider Removal"
1686,"tumor_size",0.00057891966629188,"No","Retain"
1717,"tumor_size",1.29257837214485e-06,"No","Retain"
1740,"tumor_size",0.00106562835368958,"Yes","Consider Removal"
1786,"tumor_size",0.000878043851375888,"No","Retain"
1800,"tumor_size",0.00200903422564938,"Yes","Consider Removal"
1813,"tumor_size",0.000136611549204707,"No","Retain"
1871,"tumor_size",0.000136641227282334,"No","Retain"
1880,"tumor_size",1.86591738549388e-05,"No","Retain"
1882,"tumor_size",0.00120840064088825,"Yes","Consider Removal"
1888,"tumor_size",0.000303730413647542,"No","Retain"
1916,"tumor_size",0.00055100753019549,"No","Retain"
1956,"tumor_size",4.62438365352035e-07,"No","Retain"
1993,"tumor_size",7.25730448732987e-05,"No","Retain"
2008,"tumor_size",0.00113864769754587,"Yes","Consider Removal"
2029,"tumor_size",0.0162972393932537,"Yes","Consider Removal"
2039,"tumor_size",0.000883863785515964,"No","Retain"
2040,"tumor_size",2.82668609272136e-06,"No","Retain"
2046,"tumor_size",0.00113895632909021,"Yes","Consider Removal"
2056,"tumor_size",0.00107954773528938,"Yes","Consider Removal"
2059,"tumor_size",0.000848752516434982,"No","Retain"
2069,"tumor_size",0.000121429726901467,"No","Retain"
2086,"tumor_size",3.4784281447127e-05,"No","Retain"
2095,"tumor_size",0.000337167060144072,"No","Retain"
2108,"tumor_size",0.000354383266514405,"No","Retain"
2138,"tumor_size",2.1240137136844e-05,"No","Retain"
2148,"tumor_size",2.83716698997016e-06,"No","Retain"
2158,"tumor_size",6.2835054716926e-05,"No","Retain"
2166,"tumor_size",3.4784281447127e-05,"No","Retain"
2177,"tumor_size",0.000923828174061644,"No","Retain"
2219,"tumor_size",0.00207504872267081,"Yes","Consider Removal"
2224,"tumor_size",0.000439532508790697,"No","Retain"
2227,"tumor_size",0.00116531259725312,"Yes","Consider Removal"
2229,"tumor_size",0.000187915723806046,"No","Retain"
2241,"tumor_size",0.00179866313404161,"Yes","Consider Removal"
2250,"tumor_size",9.46760151704088e-06,"No","Retain"
2266,"tumor_size",0.000231243820654993,"No","Retain"
2274,"tumor_size",1.55447757422653e-05,"No","Retain"
2279,"tumor_size",0.000243109457215191,"No","Retain"
2284,"tumor_size",0.0070179151882091,"Yes","Consider Removal"
2301,"tumor_size",0.000192437899912051,"No","Retain"
2305,"tumor_size",0.000167816451791921,"No","Retain"
2340,"tumor_size",0.0074563939083024,"Yes","Consider Removal"
2341,"tumor_size",0.00293481478896454,"Yes","Consider Removal"
2356,"tumor_size",7.9812866387543e-05,"No","Retain"
2360,"tumor_size",0.000662111365495638,"No","Retain"
2368,"tumor_size",0.000125926796308409,"No","Retain"
2381,"tumor_size",0.00225360117197032,"Yes","Consider Removal"
2413,"tumor_size",1.65651387326327e-05,"No","Retain"
2443,"tumor_size",7.16049197305041e-05,"No","Retain"
2481,"tumor_size",0.0279317011640653,"Yes","Consider Removal"
2485,"tumor_size",4.6456175122009e-05,"No","Retain"
2503,"tumor_size",0.00478536922775041,"Yes","Consider Removal"
2507,"tumor_size",0.00167372709334323,"Yes","Consider Removal"
2533,"tumor_size",0.00110137318961737,"Yes","Consider Removal"
2564,"tumor_size",0.00156944691262863,"Yes","Consider Removal"
2595,"tumor_size",6.7055402693032e-05,"No","Retain"
2601,"tumor_size",0.00238390045491982,"Yes","Consider Removal"
2613,"tumor_size",0.000282098821076527,"No","Retain"
2624,"tumor_size",0.000271286748519087,"No","Retain"
2639,"tumor_size",1.55439629845383e-05,"No","Retain"
2670,"tumor_size",0.000414429095281169,"No","Retain"
2671,"tumor_size",6.70423803773675e-05,"No","Retain"
2673,"tumor_size",3.8081529723441e-05,"No","Retain"
2685,"tumor_size",8.75328517807139e-05,"No","Retain"
2695,"tumor_size",1.20079783980739e-05,"No","Retain"
2698,"tumor_size",0.000741486415350304,"No","Retain"
2701,"tumor_size",8.63344715470778e-05,"No","Retain"
2740,"tumor_size",0.0192677091229615,"Yes","Consider Removal"
2745,"tumor_size",0.00129981248613653,"Yes","Consider Removal"
2749,"tumor_size",0.000582257971259576,"No","Retain"
2760,"tumor_size",0.00111584052641709,"Yes","Consider Removal"
2768,"tumor_size",0.00200746733959153,"Yes","Consider Removal"
2794,"tumor_size",0.000389789591166813,"No","Retain"
2831,"tumor_size",0.00173025161005415,"Yes","Consider Removal"
2873,"tumor_size",0.00106444644207829,"Yes","Consider Removal"
2883,"tumor_size",0.000678943547712177,"No","Retain"
2907,"tumor_size",1.63484201723691e-06,"No","Retain"
2910,"tumor_size",0.00344534455120643,"Yes","Consider Removal"
2911,"tumor_size",0.000247191344851447,"No","Retain"
2940,"tumor_size",0.000341981027080035,"No","Retain"
2997,"tumor_size",0.00101351968393091,"Yes","Consider Removal"
3012,"tumor_size",0.000646245748298618,"No","Retain"
3015,"tumor_size",0.000712085642434334,"No","Retain"
3020,"tumor_size",9.46760151704088e-06,"No","Retain"
3111,"tumor_size",0.000744399692397169,"No","Retain"
3136,"tumor_size",0.00344534455120643,"Yes","Consider Removal"
3191,"tumor_size",0.000453462216687912,"No","Retain"
3200,"tumor_size",0.0010180147217338,"Yes","Consider Removal"
3205,"tumor_size",0.000275109122126821,"No","Retain"
3221,"tumor_size",3.59122289844761e-06,"No","Retain"
3232,"tumor_size",0.00133418898478396,"Yes","Consider Removal"
3254,"tumor_size",0.000882412991466782,"No","Retain"
3258,"tumor_size",1.40335172484016e-05,"No","Retain"
3288,"tumor_size",0.000214643961040904,"No","Retain"
3310,"tumor_size",1.00746189409237e-05,"No","Retain"
3375,"tumor_size",9.19226862101082e-05,"No","Retain"
3393,"tumor_size",9.46216476175772e-06,"No","Retain"
3395,"tumor_size",0.00131694266326012,"Yes","Consider Removal"
3400,"tumor_size",0.000906138378609983,"No","Retain"
3501,"tumor_size",0.00265205828592262,"Yes","Consider Removal"
3504,"tumor_size",0.000260662390601006,"No","Retain"
3510,"tumor_size",1.80484880200202e-05,"No","Retain"
3555,"tumor_size",0.000165961358539481,"No","Retain"
3575,"tumor_size",5.7111256534612e-06,"No","Retain"
3576,"tumor_size",0.000798510150442378,"No","Retain"
3579,"tumor_size",0.000800601282128399,"No","Retain"
3583,"tumor_size",0.000545626720243889,"No","Retain"
3592,"tumor_size",0.00950012800254829,"Yes","Consider Removal"
3595,"tumor_size",0.0119501210166336,"Yes","Consider Removal"
3617,"tumor_size",0.00136244524952958,"Yes","Consider Removal"
3621,"tumor_size",0.00127503658658115,"Yes","Consider Removal"
3628,"tumor_size",0.00074565427111047,"No","Retain"
3708,"tumor_size",2.27347932662639e-05,"No","Retain"
3735,"tumor_size",0.00705992368248388,"Yes","Consider Removal"
3755,"tumor_size",2.41210026915046e-05,"No","Retain"
3776,"tumor_size",0.0041712697213073,"Yes","Consider Removal"
3840,"tumor_size",6.56140544828717e-05,"No","Retain"
3872,"tumor_size",0.000883863785515964,"No","Retain"
3889,"tumor_size",4.05320890810243e-05,"No","Retain"
3894,"tumor_size",0.00010630491358292,"No","Retain"
3903,"tumor_size",5.86947231782315e-05,"No","Retain"
3910,"tumor_size",4.34800666387437e-06,"No","Retain"
3911,"tumor_size",0.000139238712828098,"No","Retain"
